"","submeter","year","month","day","kWh"
"2390","Sub_metering_3",2007,7,22,5.563
"2391","Sub_metering_3",2007,7,23,3.847
"2392","Sub_metering_3",2007,7,24,5.599
"2393","Sub_metering_3",2007,7,25,2.333
"2394","Sub_metering_3",2007,7,26,4.346
"2395","Sub_metering_3",2007,7,27,7.157
"2396","Sub_metering_3",2007,7,28,6.559
"2397","Sub_metering_3",2007,7,29,1.288
"2398","Sub_metering_3",2007,7,30,2.528
"2399","Sub_metering_3",2007,7,31,3.575
"2400","Sub_metering_3",2007,8,1,9.812
"2401","Sub_metering_3",2007,8,2,6.869
"2402","Sub_metering_3",2007,8,3,9.139
"2403","Sub_metering_3",2007,8,4,7.966
"2404","Sub_metering_3",2007,8,5,6.647
"2405","Sub_metering_3",2007,8,6,7.985
"2406","Sub_metering_3",2007,8,7,9.042
"2407","Sub_metering_3",2007,8,8,9.66
"2408","Sub_metering_3",2007,8,9,6.646
"2409","Sub_metering_3",2007,8,10,8.287
"2410","Sub_metering_3",2007,8,11,10.339
"2411","Sub_metering_3",2007,8,12,8.582
"2412","Sub_metering_3",2007,8,13,11.101
"2413","Sub_metering_3",2007,8,14,6.256
"2414","Sub_metering_3",2007,8,15,9.787
"2415","Sub_metering_3",2007,8,16,7.476
"2416","Sub_metering_3",2007,8,17,7.769
"2417","Sub_metering_3",2007,8,18,1.83
"2418","Sub_metering_3",2007,8,19,5.989
"2419","Sub_metering_3",2007,8,20,7.383
"2420","Sub_metering_3",2007,8,21,3.296
"2421","Sub_metering_3",2007,8,22,7.241
"2422","Sub_metering_3",2007,8,23,5.342
"2423","Sub_metering_3",2007,8,24,9.944
"2424","Sub_metering_3",2007,8,25,5.678
"2425","Sub_metering_3",2007,8,26,5.658
"2426","Sub_metering_3",2007,8,27,6.344
"2427","Sub_metering_3",2007,8,28,5.483
"2428","Sub_metering_3",2007,8,29,4.932
"2429","Sub_metering_3",2007,8,30,4.221
"2430","Sub_metering_3",2007,8,31,8.738
"2431","Sub_metering_3",2007,9,1,9.733
"2432","Sub_metering_3",2007,9,2,8.806
"2433","Sub_metering_3",2007,9,3,5.323
"2434","Sub_metering_3",2007,9,4,9.821
"2435","Sub_metering_3",2007,9,5,6.705
"2436","Sub_metering_3",2007,9,6,3.461
"2437","Sub_metering_3",2007,9,7,9.388
"2438","Sub_metering_3",2007,9,8,9.164
"2439","Sub_metering_3",2007,9,9,9.233
"2440","Sub_metering_3",2007,9,10,5.613
"2441","Sub_metering_3",2007,9,11,5.792
"2442","Sub_metering_3",2007,9,12,7.755
"2443","Sub_metering_3",2007,9,13,3.853
"2444","Sub_metering_3",2007,9,14,5.804
"2445","Sub_metering_3",2007,9,15,6.464
"2446","Sub_metering_3",2007,9,16,9.31
"2447","Sub_metering_3",2007,9,17,6.279
"2448","Sub_metering_3",2007,9,18,5.425
"2449","Sub_metering_3",2007,9,19,7.937
"2450","Sub_metering_3",2007,9,20,9.996
"2451","Sub_metering_3",2007,9,21,6.316
"2452","Sub_metering_3",2007,9,22,7.688
"2453","Sub_metering_3",2007,9,23,7.382
"2454","Sub_metering_3",2007,9,24,7.955
"2455","Sub_metering_3",2007,9,25,9.82
"2456","Sub_metering_3",2007,9,26,5.661
"2457","Sub_metering_3",2007,9,27,7.324
"2458","Sub_metering_3",2007,9,28,9.952
"2459","Sub_metering_3",2007,9,29,8.19
"2460","Sub_metering_3",2007,9,30,10.225
"2461","Sub_metering_3",2007,10,1,5.96
"2462","Sub_metering_3",2007,10,2,12.815
"2463","Sub_metering_3",2007,10,3,3.692
"2464","Sub_metering_3",2007,10,4,9.71
"2465","Sub_metering_3",2007,10,5,9.425
"2466","Sub_metering_3",2007,10,6,9.666
"2467","Sub_metering_3",2007,10,7,10.886
"2468","Sub_metering_3",2007,10,8,5.082
"2469","Sub_metering_3",2007,10,9,9.29
"2470","Sub_metering_3",2007,10,10,3.345
"2471","Sub_metering_3",2007,10,11,7.806
"2472","Sub_metering_3",2007,10,12,11.659
"2473","Sub_metering_3",2007,10,13,8.463
"2474","Sub_metering_3",2007,10,14,7.126
"2475","Sub_metering_3",2007,10,15,7.654
"2476","Sub_metering_3",2007,10,16,9.876
"2477","Sub_metering_3",2007,10,17,8.968
"2478","Sub_metering_3",2007,10,18,9.864
"2479","Sub_metering_3",2007,10,19,11.648
"2480","Sub_metering_3",2007,10,20,13.225
"2481","Sub_metering_3",2007,10,21,7.313
"2482","Sub_metering_3",2007,10,22,13.027
"2483","Sub_metering_3",2007,10,23,10.68
"2484","Sub_metering_3",2007,10,24,9.115
"2485","Sub_metering_3",2007,10,25,7.385
"2486","Sub_metering_3",2007,10,26,5.766
"2487","Sub_metering_3",2007,10,27,8.949
"2488","Sub_metering_3",2007,10,28,1.765
"2489","Sub_metering_3",2007,10,29,2.749
"2490","Sub_metering_3",2007,10,30,4.256
"2491","Sub_metering_3",2007,10,31,8.915
"2492","Sub_metering_3",2007,11,1,1.991
"2493","Sub_metering_3",2007,11,2,12.245
"2494","Sub_metering_3",2007,11,3,1.936
"2495","Sub_metering_3",2007,11,4,7.068
"2496","Sub_metering_3",2007,11,5,6.583
"2497","Sub_metering_3",2007,11,6,10.69
"2498","Sub_metering_3",2007,11,7,6.374
"2499","Sub_metering_3",2007,11,8,6.5
"2500","Sub_metering_3",2007,11,9,15.375
"2501","Sub_metering_3",2007,11,10,13.767
"2502","Sub_metering_3",2007,11,11,6.024
"2503","Sub_metering_3",2007,11,12,13.281
"2504","Sub_metering_3",2007,11,13,11.076
"2505","Sub_metering_3",2007,11,14,16.345
"2506","Sub_metering_3",2007,11,15,7.503
"2507","Sub_metering_3",2007,11,16,13.564
"2508","Sub_metering_3",2007,11,17,14.99
"2509","Sub_metering_3",2007,11,18,7.066
"2510","Sub_metering_3",2007,11,19,10.75
"2511","Sub_metering_3",2007,11,20,11.026
"2512","Sub_metering_3",2007,11,21,9.455
"2513","Sub_metering_3",2007,11,22,9.001
"2514","Sub_metering_3",2007,11,23,13.685
"2515","Sub_metering_3",2007,11,24,13.451
"2516","Sub_metering_3",2007,11,25,5.678
"2517","Sub_metering_3",2007,11,26,8.926
"2518","Sub_metering_3",2007,11,27,15.111
"2519","Sub_metering_3",2007,11,28,7.81
"2520","Sub_metering_3",2007,11,29,8.818
"2521","Sub_metering_3",2007,11,30,13.601
"2522","Sub_metering_3",2007,12,1,17.847
"2523","Sub_metering_3",2007,12,2,10.636
"2524","Sub_metering_3",2007,12,3,10.428
"2525","Sub_metering_3",2007,12,4,8.561
"2526","Sub_metering_3",2007,12,5,10.919
"2527","Sub_metering_3",2007,12,6,11.908
"2528","Sub_metering_3",2007,12,7,10.263
"2529","Sub_metering_3",2007,12,8,12.283
"2530","Sub_metering_3",2007,12,9,8.728
"2531","Sub_metering_3",2007,12,10,8.281
"2532","Sub_metering_3",2007,12,11,12.74
"2533","Sub_metering_3",2007,12,12,7.759
"2534","Sub_metering_3",2007,12,13,8.911
"2535","Sub_metering_3",2007,12,14,12.941
"2536","Sub_metering_3",2007,12,15,14.313
"2537","Sub_metering_3",2007,12,16,12.929
"2538","Sub_metering_3",2007,12,17,10.567
"2539","Sub_metering_3",2007,12,18,11.093
"2540","Sub_metering_3",2007,12,19,11.679
"2541","Sub_metering_3",2007,12,20,13.592
"2542","Sub_metering_3",2007,12,21,12.251
"2543","Sub_metering_3",2007,12,22,12.673
"2544","Sub_metering_3",2007,12,23,11.962
"2545","Sub_metering_3",2007,12,24,14.35
"2546","Sub_metering_3",2007,12,25,9.084
"2547","Sub_metering_3",2007,12,26,9.48
"2548","Sub_metering_3",2007,12,27,7.96
"2549","Sub_metering_3",2007,12,28,15.823
"2550","Sub_metering_3",2007,12,29,14.906
"2551","Sub_metering_3",2007,12,30,13.485
"2552","Sub_metering_3",2007,12,31,14.071
"2553","Sub_metering_3",2008,1,1,12.355
"2554","Sub_metering_3",2008,1,2,8.987
"2555","Sub_metering_3",2008,1,3,6.671
"2556","Sub_metering_3",2008,1,4,11.752
"2557","Sub_metering_3",2008,1,5,14.591
"2558","Sub_metering_3",2008,1,6,7.824
"2559","Sub_metering_3",2008,1,7,10.294
"2560","Sub_metering_3",2008,1,8,9.793
"2561","Sub_metering_3",2008,1,9,8.963
"2562","Sub_metering_3",2008,1,10,9.992
"2563","Sub_metering_3",2008,1,11,7.997
"2564","Sub_metering_3",2008,1,12,11.116
"2565","Sub_metering_3",2008,1,13,9.362
"2566","Sub_metering_3",2008,1,14,9.738
"2567","Sub_metering_3",2008,1,15,14.512
"2568","Sub_metering_3",2008,1,16,9.391
"2569","Sub_metering_3",2008,1,17,8.657
"2570","Sub_metering_3",2008,1,18,14.983
"2571","Sub_metering_3",2008,1,19,8.015
"2572","Sub_metering_3",2008,1,20,4.94
"2573","Sub_metering_3",2008,1,21,10.447
"2574","Sub_metering_3",2008,1,22,7.552
"2575","Sub_metering_3",2008,1,23,13.359
"2576","Sub_metering_3",2008,1,24,5.935
"2577","Sub_metering_3",2008,1,25,11.409
"2578","Sub_metering_3",2008,1,26,15.606
"2579","Sub_metering_3",2008,1,27,7.367
"2580","Sub_metering_3",2008,1,28,12.792
"2581","Sub_metering_3",2008,1,29,11.077
"2582","Sub_metering_3",2008,1,30,7.261
"2583","Sub_metering_3",2008,1,31,9.437
"2584","Sub_metering_3",2008,2,1,7.241
"2585","Sub_metering_3",2008,2,2,15.188
"2586","Sub_metering_3",2008,2,3,8.452
"2587","Sub_metering_3",2008,2,4,9.531
"2588","Sub_metering_3",2008,2,5,13.717
"2589","Sub_metering_3",2008,2,6,8.428
"2590","Sub_metering_3",2008,2,7,8.089
"2591","Sub_metering_3",2008,2,8,9.563
"2592","Sub_metering_3",2008,2,9,10.293
"2593","Sub_metering_3",2008,2,10,10.128
"2594","Sub_metering_3",2008,2,11,8.93
"2595","Sub_metering_3",2008,2,12,12.138
"2596","Sub_metering_3",2008,2,13,7.568
"2597","Sub_metering_3",2008,2,14,9.299
"2598","Sub_metering_3",2008,2,15,13.417
"2599","Sub_metering_3",2008,2,16,11.599
"2600","Sub_metering_3",2008,2,17,6.049
"2601","Sub_metering_3",2008,2,18,10.345
"2602","Sub_metering_3",2008,2,19,11.2
"2603","Sub_metering_3",2008,2,20,7.704
"2604","Sub_metering_3",2008,2,21,8.523
"2605","Sub_metering_3",2008,2,22,10.101
"2606","Sub_metering_3",2008,2,23,10.04
"2607","Sub_metering_3",2008,2,24,11.447
"2608","Sub_metering_3",2008,2,25,1.856
"2609","Sub_metering_3",2008,2,26,2.013
"2610","Sub_metering_3",2008,2,27,2.969
"2611","Sub_metering_3",2008,2,28,2.028
"2612","Sub_metering_3",2008,2,29,8.062
"2613","Sub_metering_3",2008,3,1,2.724
"2614","Sub_metering_3",2008,3,2,2.565
"2615","Sub_metering_3",2008,3,3,1.755
"2616","Sub_metering_3",2008,3,4,9.415
"2617","Sub_metering_3",2008,3,5,5.529
"2618","Sub_metering_3",2008,3,6,6.965
"2619","Sub_metering_3",2008,3,7,9.033
"2620","Sub_metering_3",2008,3,8,8.435
"2621","Sub_metering_3",2008,3,9,4.155
"2622","Sub_metering_3",2008,3,10,8.66
"2623","Sub_metering_3",2008,3,11,12.936
"2624","Sub_metering_3",2008,3,12,11.042
"2625","Sub_metering_3",2008,3,13,5.464
"2626","Sub_metering_3",2008,3,14,14.476
"2627","Sub_metering_3",2008,3,15,5.91
"2628","Sub_metering_3",2008,3,16,11.286
"2629","Sub_metering_3",2008,3,17,9.346
"2630","Sub_metering_3",2008,3,18,12.544
"2631","Sub_metering_3",2008,3,19,6.154
"2632","Sub_metering_3",2008,3,20,6.67
"2633","Sub_metering_3",2008,3,21,13.275
"2634","Sub_metering_3",2008,3,22,12.405
"2635","Sub_metering_3",2008,3,23,13.878
"2636","Sub_metering_3",2008,3,24,7.008
"2637","Sub_metering_3",2008,3,25,13.494
"2638","Sub_metering_3",2008,3,26,7.547
"2639","Sub_metering_3",2008,3,27,9.022
"2640","Sub_metering_3",2008,3,28,11.581
"2641","Sub_metering_3",2008,3,29,17.24
"2642","Sub_metering_3",2008,3,30,9.769
"2643","Sub_metering_3",2008,3,31,9.387
"2644","Sub_metering_3",2008,4,1,14.515
"2645","Sub_metering_3",2008,4,2,7.989
"2646","Sub_metering_3",2008,4,3,6.901
"2647","Sub_metering_3",2008,4,4,13.246
"2648","Sub_metering_3",2008,4,5,13.644
"2649","Sub_metering_3",2008,4,6,7.552
"2650","Sub_metering_3",2008,4,7,9.466
"2651","Sub_metering_3",2008,4,8,17.519
"2652","Sub_metering_3",2008,4,9,9.003
"2653","Sub_metering_3",2008,4,10,6.527
"2654","Sub_metering_3",2008,4,11,14.522
"2655","Sub_metering_3",2008,4,12,15.225
"2656","Sub_metering_3",2008,4,13,13.007
"2657","Sub_metering_3",2008,4,14,11.197
"2658","Sub_metering_3",2008,4,15,9.874
"2659","Sub_metering_3",2008,4,16,11.322
"2660","Sub_metering_3",2008,4,17,8.638
"2661","Sub_metering_3",2008,4,18,10.921
"2662","Sub_metering_3",2008,4,19,14.722
"2663","Sub_metering_3",2008,4,20,10.401
"2664","Sub_metering_3",2008,4,21,6.788
"2665","Sub_metering_3",2008,4,22,10.603
"2666","Sub_metering_3",2008,4,23,8.406
"2667","Sub_metering_3",2008,4,24,5.296
"2668","Sub_metering_3",2008,4,25,9.4
"2669","Sub_metering_3",2008,4,26,3.586
"2670","Sub_metering_3",2008,4,27,5.488
"2671","Sub_metering_3",2008,4,28,2.786
"2672","Sub_metering_3",2008,4,29,10.481
"2673","Sub_metering_3",2008,4,30,6.653
"2674","Sub_metering_3",2008,5,1,2.586
"2675","Sub_metering_3",2008,5,2,8.687
"2676","Sub_metering_3",2008,5,3,6.535
"2677","Sub_metering_3",2008,5,4,5.464
"2678","Sub_metering_3",2008,5,5,10.197
"2679","Sub_metering_3",2008,5,6,12.2
"2680","Sub_metering_3",2008,5,7,6.649
"2681","Sub_metering_3",2008,5,8,12.717
"2682","Sub_metering_3",2008,5,9,11.904
"2683","Sub_metering_3",2008,5,10,11.714
"2684","Sub_metering_3",2008,5,11,6.93
"2685","Sub_metering_3",2008,5,12,11.959
"2686","Sub_metering_3",2008,5,13,8.37
"2687","Sub_metering_3",2008,5,14,9.716
"2688","Sub_metering_3",2008,5,15,6.82
"2689","Sub_metering_3",2008,5,16,8.955
"2690","Sub_metering_3",2008,5,17,12.472
"2691","Sub_metering_3",2008,5,18,8.626
"2692","Sub_metering_3",2008,5,19,7.503
"2693","Sub_metering_3",2008,5,20,11.977
"2694","Sub_metering_3",2008,5,21,9.251
"2695","Sub_metering_3",2008,5,22,6.475
"2696","Sub_metering_3",2008,5,23,14.734
"2697","Sub_metering_3",2008,5,24,12.833
"2698","Sub_metering_3",2008,5,25,6.016
"2699","Sub_metering_3",2008,5,26,9.284
"2700","Sub_metering_3",2008,5,27,11.478
"2701","Sub_metering_3",2008,5,28,6.709
"2702","Sub_metering_3",2008,5,29,8.703
"2703","Sub_metering_3",2008,5,30,11.298
"2704","Sub_metering_3",2008,5,31,11.858
"2705","Sub_metering_3",2008,6,1,11.307
"2706","Sub_metering_3",2008,6,2,6.341
"2707","Sub_metering_3",2008,6,3,9.265
"2708","Sub_metering_3",2008,6,4,6.508
"2709","Sub_metering_3",2008,6,5,8.781
"2710","Sub_metering_3",2008,6,6,7.871
"2711","Sub_metering_3",2008,6,7,14.593
"2712","Sub_metering_3",2008,6,8,9.732
"2713","Sub_metering_3",2008,6,9,7.921
"2714","Sub_metering_3",2008,6,10,8.992
"2715","Sub_metering_3",2008,6,11,7.566
"2716","Sub_metering_3",2008,6,12,7.246
"2717","Sub_metering_3",2008,6,13,10.531
"2718","Sub_metering_3",2008,6,14,10.681
"2719","Sub_metering_3",2008,6,15,11.589
"2720","Sub_metering_3",2008,6,16,10.012
"2721","Sub_metering_3",2008,6,17,10.094
"2722","Sub_metering_3",2008,6,18,12.687
"2723","Sub_metering_3",2008,6,19,10.911
"2724","Sub_metering_3",2008,6,20,12.417
"2725","Sub_metering_3",2008,6,21,12.828
"2726","Sub_metering_3",2008,6,22,10.652
"2727","Sub_metering_3",2008,6,23,10.124
"2728","Sub_metering_3",2008,6,24,14.271
"2729","Sub_metering_3",2008,6,25,9.402
"2730","Sub_metering_3",2008,6,26,8.971
"2731","Sub_metering_3",2008,6,27,10.163
"2732","Sub_metering_3",2008,6,28,7.932
"2733","Sub_metering_3",2008,6,29,3.896
"2734","Sub_metering_3",2008,6,30,6.819
"2735","Sub_metering_3",2008,7,1,8.39
"2736","Sub_metering_3",2008,7,2,7.002
"2737","Sub_metering_3",2008,7,3,7.41
"2738","Sub_metering_3",2008,7,4,8.302
"2739","Sub_metering_3",2008,7,5,8.365
"2740","Sub_metering_3",2008,7,6,7.536
"2741","Sub_metering_3",2008,7,7,7.149
"2742","Sub_metering_3",2008,7,8,7.592
"2743","Sub_metering_3",2008,7,9,7.352
"2744","Sub_metering_3",2008,7,10,8.186
"2745","Sub_metering_3",2008,7,11,9.251
"2746","Sub_metering_3",2008,7,12,7.231
"2747","Sub_metering_3",2008,7,13,7.056
"2748","Sub_metering_3",2008,7,14,6.436
"2749","Sub_metering_3",2008,7,15,8.585
"2750","Sub_metering_3",2008,7,16,4.978
"2751","Sub_metering_3",2008,7,17,8.28
"2752","Sub_metering_3",2008,7,18,9.26
"2753","Sub_metering_3",2008,7,19,7.676
"2754","Sub_metering_3",2008,7,20,5.457
"2755","Sub_metering_3",2008,7,21,9.189
"2756","Sub_metering_3",2008,7,22,4.886
"2757","Sub_metering_3",2008,7,23,6.325
"2758","Sub_metering_3",2008,7,24,8.344
"2759","Sub_metering_3",2008,7,25,6.731
"2760","Sub_metering_3",2008,7,26,6.243
"2761","Sub_metering_3",2008,7,27,8.385
"2762","Sub_metering_3",2008,7,28,5.963
"2763","Sub_metering_3",2008,7,29,5.802
"2764","Sub_metering_3",2008,7,30,6.278
"2765","Sub_metering_3",2008,7,31,7.588
"2766","Sub_metering_3",2008,8,1,5.091
"2767","Sub_metering_3",2008,8,2,3.803
"2768","Sub_metering_3",2008,8,3,3.926
"2769","Sub_metering_3",2008,8,4,4.41
"2770","Sub_metering_3",2008,8,5,7.118
"2771","Sub_metering_3",2008,8,6,2.215
"2772","Sub_metering_3",2008,8,7,2.357
"2773","Sub_metering_3",2008,8,8,1.98
"2774","Sub_metering_3",2008,8,9,1.902
"2775","Sub_metering_3",2008,8,10,1.905
"2776","Sub_metering_3",2008,8,11,1.88
"2777","Sub_metering_3",2008,8,12,1.844
"2778","Sub_metering_3",2008,8,13,1.789
"2779","Sub_metering_3",2008,8,14,1.641
"2780","Sub_metering_3",2008,8,15,1.691
"2781","Sub_metering_3",2008,8,16,1.688
"2782","Sub_metering_3",2008,8,17,1.71
"2783","Sub_metering_3",2008,8,18,1.719
"2784","Sub_metering_3",2008,8,19,1.697
"2785","Sub_metering_3",2008,8,20,1.626
"2786","Sub_metering_3",2008,8,21,1.577
"2787","Sub_metering_3",2008,8,22,1.614
"2788","Sub_metering_3",2008,8,23,1.485
"2789","Sub_metering_3",2008,8,24,1.523
"2790","Sub_metering_3",2008,8,25,1.436
"2791","Sub_metering_3",2008,8,26,1.533
"2792","Sub_metering_3",2008,8,27,1.539
"2793","Sub_metering_3",2008,8,28,1.631
"2794","Sub_metering_3",2008,8,29,1.599
"2795","Sub_metering_3",2008,8,30,1.619
"2796","Sub_metering_3",2008,8,31,12.117
"2797","Sub_metering_3",2008,9,1,10.183
"2798","Sub_metering_3",2008,9,2,6.648
"2799","Sub_metering_3",2008,9,3,10.213
"2800","Sub_metering_3",2008,9,4,9.408
"2801","Sub_metering_3",2008,9,5,6.943
"2802","Sub_metering_3",2008,9,6,13.4
"2803","Sub_metering_3",2008,9,7,5.976
"2804","Sub_metering_3",2008,9,8,9.559
"2805","Sub_metering_3",2008,9,9,7.728
"2806","Sub_metering_3",2008,9,10,10.281
"2807","Sub_metering_3",2008,9,11,7.644
"2808","Sub_metering_3",2008,9,12,8.738
"2809","Sub_metering_3",2008,9,13,11.807
"2810","Sub_metering_3",2008,9,14,6.538
"2811","Sub_metering_3",2008,9,15,10.322
"2812","Sub_metering_3",2008,9,16,8.249
"2813","Sub_metering_3",2008,9,17,9.371
"2814","Sub_metering_3",2008,9,18,7.991
"2815","Sub_metering_3",2008,9,19,12.367
"2816","Sub_metering_3",2008,9,20,12.477
"2817","Sub_metering_3",2008,9,21,8.347
"2818","Sub_metering_3",2008,9,22,10.227
"2819","Sub_metering_3",2008,9,23,7.92
"2820","Sub_metering_3",2008,9,24,10.548
"2821","Sub_metering_3",2008,9,25,8.485
"2822","Sub_metering_3",2008,9,26,10.89
"2823","Sub_metering_3",2008,9,27,12.688
"2824","Sub_metering_3",2008,9,28,11.242
"2825","Sub_metering_3",2008,9,29,10.677
"2826","Sub_metering_3",2008,9,30,7.415
"2827","Sub_metering_3",2008,10,1,10.808
"2828","Sub_metering_3",2008,10,2,9.06
"2829","Sub_metering_3",2008,10,3,9.432
"2830","Sub_metering_3",2008,10,4,12.573
"2831","Sub_metering_3",2008,10,5,6.071
"2832","Sub_metering_3",2008,10,6,9.562
"2833","Sub_metering_3",2008,10,7,9.476
"2834","Sub_metering_3",2008,10,8,11.65
"2835","Sub_metering_3",2008,10,9,11.652
"2836","Sub_metering_3",2008,10,10,12.046
"2837","Sub_metering_3",2008,10,11,11.373
"2838","Sub_metering_3",2008,10,12,7.171
"2839","Sub_metering_3",2008,10,13,9.483
"2840","Sub_metering_3",2008,10,14,9.939
"2841","Sub_metering_3",2008,10,15,9.984
"2842","Sub_metering_3",2008,10,16,8.438
"2843","Sub_metering_3",2008,10,17,9.639
"2844","Sub_metering_3",2008,10,18,12.146
"2845","Sub_metering_3",2008,10,19,4.6
"2846","Sub_metering_3",2008,10,20,10.475
"2847","Sub_metering_3",2008,10,21,11.331
"2848","Sub_metering_3",2008,10,22,8.487
"2849","Sub_metering_3",2008,10,23,10.587
"2850","Sub_metering_3",2008,10,24,10.284
"2851","Sub_metering_3",2008,10,25,13.433
"2852","Sub_metering_3",2008,10,26,2.013
"2853","Sub_metering_3",2008,10,27,1.967
"2854","Sub_metering_3",2008,10,28,5.09
"2855","Sub_metering_3",2008,10,29,4.015
"2856","Sub_metering_3",2008,10,30,2.619
"2857","Sub_metering_3",2008,10,31,10.483
"2858","Sub_metering_3",2008,11,1,1.939
"2859","Sub_metering_3",2008,11,2,2.824
"2860","Sub_metering_3",2008,11,3,1.892
"2861","Sub_metering_3",2008,11,4,4.106
"2862","Sub_metering_3",2008,11,5,8.362
"2863","Sub_metering_3",2008,11,6,6.734
"2864","Sub_metering_3",2008,11,7,10.421
"2865","Sub_metering_3",2008,11,8,6.069
"2866","Sub_metering_3",2008,11,9,14.348
"2867","Sub_metering_3",2008,11,10,10.285
"2868","Sub_metering_3",2008,11,11,14.651
"2869","Sub_metering_3",2008,11,12,9.43
"2870","Sub_metering_3",2008,11,13,6.315
"2871","Sub_metering_3",2008,11,14,9.929
"2872","Sub_metering_3",2008,11,15,15.635
"2873","Sub_metering_3",2008,11,16,8.945
"2874","Sub_metering_3",2008,11,17,10.59
"2875","Sub_metering_3",2008,11,18,11.204
"2876","Sub_metering_3",2008,11,19,8.704
"2877","Sub_metering_3",2008,11,20,7.732
"2878","Sub_metering_3",2008,11,21,10.396
"2879","Sub_metering_3",2008,11,22,8.32
"2880","Sub_metering_3",2008,11,23,10.272
"2881","Sub_metering_3",2008,11,24,13.378
"2882","Sub_metering_3",2008,11,25,10.471
"2883","Sub_metering_3",2008,11,26,10.002
"2884","Sub_metering_3",2008,11,27,12.44
"2885","Sub_metering_3",2008,11,28,11.361
"2886","Sub_metering_3",2008,11,29,12.386
"2887","Sub_metering_3",2008,11,30,11.474
"2888","Sub_metering_3",2008,12,1,9.013
"2889","Sub_metering_3",2008,12,2,11.343
"2890","Sub_metering_3",2008,12,3,9.664
"2891","Sub_metering_3",2008,12,4,11.314
"2892","Sub_metering_3",2008,12,5,9.852
"2893","Sub_metering_3",2008,12,6,9.048
"2894","Sub_metering_3",2008,12,7,13.627
"2895","Sub_metering_3",2008,12,8,13.256
"2896","Sub_metering_3",2008,12,9,12.886
"2897","Sub_metering_3",2008,12,10,10.889
"2898","Sub_metering_3",2008,12,11,7.979
"2899","Sub_metering_3",2008,12,12,12.154
"2900","Sub_metering_3",2008,12,13,9.271
"2901","Sub_metering_3",2008,12,14,5.415
"2902","Sub_metering_3",2008,12,15,9.668
"2903","Sub_metering_3",2008,12,16,11.334
"2904","Sub_metering_3",2008,12,17,10.813
"2905","Sub_metering_3",2008,12,18,11.293
"2906","Sub_metering_3",2008,12,19,11.773
"2907","Sub_metering_3",2008,12,20,12.819
"2908","Sub_metering_3",2008,12,21,14.816
"2909","Sub_metering_3",2008,12,22,10.433
"2910","Sub_metering_3",2008,12,23,8.326
"2911","Sub_metering_3",2008,12,24,9.981
"2912","Sub_metering_3",2008,12,25,3.598
"2913","Sub_metering_3",2008,12,26,7.796
"2914","Sub_metering_3",2008,12,27,12.209
"2915","Sub_metering_3",2008,12,28,5.291
"2916","Sub_metering_3",2008,12,29,2.48
"2917","Sub_metering_3",2008,12,30,7.145
"2918","Sub_metering_3",2008,12,31,11.86
"2919","Sub_metering_3",2009,1,1,2.803
"2920","Sub_metering_3",2009,1,2,11.841
"2921","Sub_metering_3",2009,1,3,10.439
"2922","Sub_metering_3",2009,1,4,3.245
"2923","Sub_metering_3",2009,1,5,8.65
"2924","Sub_metering_3",2009,1,6,12.462
"2925","Sub_metering_3",2009,1,7,9.979
"2926","Sub_metering_3",2009,1,8,10.075
"2927","Sub_metering_3",2009,1,9,9.285
"2928","Sub_metering_3",2009,1,10,12.539
"2929","Sub_metering_3",2009,1,11,5.887
"2930","Sub_metering_3",2009,1,12,12.147
"2931","Sub_metering_3",2009,1,13,16.194
"2932","Sub_metering_3",2009,1,14,10.301
"2933","Sub_metering_3",2009,1,15,9.561
"2934","Sub_metering_3",2009,1,16,15.22
"2935","Sub_metering_3",2009,1,17,15.322
"2936","Sub_metering_3",2009,1,18,12.727
"2937","Sub_metering_3",2009,1,19,10.279
"2938","Sub_metering_3",2009,1,20,13.727
"2939","Sub_metering_3",2009,1,21,9.83
"2940","Sub_metering_3",2009,1,22,8.246
"2941","Sub_metering_3",2009,1,23,12.146
"2942","Sub_metering_3",2009,1,24,8.322
"2943","Sub_metering_3",2009,1,25,11.213
"2944","Sub_metering_3",2009,1,26,9.821
"2945","Sub_metering_3",2009,1,27,6.608
"2946","Sub_metering_3",2009,1,28,14.285
"2947","Sub_metering_3",2009,1,29,8.996
"2948","Sub_metering_3",2009,1,30,12.147
"2949","Sub_metering_3",2009,1,31,15.309
"2950","Sub_metering_3",2009,2,1,7.494
"2951","Sub_metering_3",2009,2,2,10.915
"2952","Sub_metering_3",2009,2,3,14.984
"2953","Sub_metering_3",2009,2,4,15.96
"2954","Sub_metering_3",2009,2,5,12.987
"2955","Sub_metering_3",2009,2,6,11.716
"2956","Sub_metering_3",2009,2,7,17.873
"2957","Sub_metering_3",2009,2,8,15.174
"2958","Sub_metering_3",2009,2,9,9.375
"2959","Sub_metering_3",2009,2,10,12.339
"2960","Sub_metering_3",2009,2,11,12.195
"2961","Sub_metering_3",2009,2,12,17.724
"2962","Sub_metering_3",2009,2,13,11.554
"2963","Sub_metering_3",2009,2,14,18.509
"2964","Sub_metering_3",2009,2,15,5.234
"2965","Sub_metering_3",2009,2,16,7.037
"2966","Sub_metering_3",2009,2,17,3.925
"2967","Sub_metering_3",2009,2,18,5.471
"2968","Sub_metering_3",2009,2,19,1.796
"2969","Sub_metering_3",2009,2,20,8.768
"2970","Sub_metering_3",2009,2,21,3.983
"2971","Sub_metering_3",2009,2,22,7.133
